Nombre,Popularidad,Valoración,Plataforma,Desarrollador,Género,Jugadores,Lanzamiento,Precio
Monkey Island Special Edition,Escas,7.9,PC,LucasArt,Aventura,1,17 de julio de 2009,0.0
Microsoft Flight Simulat,Escas,8.7,PC,Asobo Studi,Simulació,1,18 de agosto de 2020,59.95
Crysis 2: Retaliation,Escas,9.5,PC,Crytek,Acció,1-12,18 de mayo de 2011,0.0
Fight of Gods,Escas,4.0,PC,igital Craft,Acció,1,4 de septiembre de 2017Juego con acceso anticipad,0.0
Metagolf,Escas,5.5,PC,ARm42,Otros,,2012,0.0
Grotesque Tactics: Evil Heroes,Escas,6.9,PC,Silent Dream,Estrategia,,Por determinar en Españ,0.0
Windward,Escas,6.7,PC,Tasharen Entertainment Inc.,Acció,1,12 de mayo de 2015,0.0
Semblanc,Escas,8.5,PC,Nyamakop,Otros,1,24 de julio de 2018,0.0
Doctor Who: Worlds in Ti,Escas,9.1,PC,Three Ring,Acció,,Por determinar en Españ,0.0
Energy Heroes,Escas,7.0,PC,SC Studio22,Acció,1-6,Por determinar en Españ,0.0
Heavy Duty,Escas,5.7,PC,Primal Softw,Estrategia,,2008,0.0
Homefront: Fire Sal,Escas,7.8,PC,Kaos Studi,Acció,1-32,14 de julio de 2011,0.0
Majesty 2: Kingmak,Escas,6.5,PC,Ino-C,Estrategia,1-4,25 de mayo de 2010,0.0
Monstruos contra Alienígenas,Escas,6.0,PC,Activision,Acció,,27 de marzo de 2009,14.95
Fleish & Cherry in Crazy Hotel,Escas,6.5,PC,Gunstar Studi,Aventura,1,Por determinar en Españ,0.0
Beware Planet Earth!,Escas,8.5,PC,Lightmare Studi,Estrategia,1,11 de abril de 2014,0.0
Ceres,Escas,9.5,PC,Jötunn Gam,Estrategia,1,16 de octubre de 2015,0.0
Wooden Sen'SeY,Escas,8.5,PC,Upper Byt,Acció,1,26 de octubre de 2012,0.0
EverQuest II Extended,Escas,8.3,PC,Sony Online Entertainment,Rol,,19 de agosto de 2010,0.0
Tale Of A H,Escas,6.8,PC,Future Gam,Aventura,,6 de febrero de 2009,0.0
Exteel,Escas,6.9,PC,NCsoft,Acció,,Por determinar en Españ,0.0
Mass Effect 2: Firepower Pack,Escas,8.6,PC,BioW,Rol,1,3 de agosto de 2010,0.0
antucket,Escas,9.2,PC,Picaresque Studi,Estrategia,,Por determinar en Españ,0.0
Exodus Wars,Escas,7.5,PC,Membraine Studi,Estrategia,,Por determinar en Españ,0.0
Breach Cancelad,Escas,0.0,PC,QC Gam,Rol,1-4,CanceladoJuego con acceso anticipad,0.0
Insecticid,Escas,6.4,PC,Crackpot Entertainment,Acció,,1º trimestre de 2008,0.0
Borderlands 2: Glotón Guajolot,Escas,6.5,PC,Gearbox,Acció,1-4,26 de noviembre de 2013,0.0
2112: Revolution,Escas,6.9,PC,Emobigam,Estrategia,Masivo,Cancelad,0.0
Standby,Escas,0.0,PC,NoClip,Acció,1,14 de octubre de 2016,0.0
Dawngat,Escas,8.7,PC,Waystone Gam,Rol,Masivo,Cancelad,0.0
Riptide GP: Renegad,Escas,0.0,PC,Vector Unit,Conducció,1-8,26 de julio de 2016,0.0
Little Racers Street,Escas,7.5,PC,Milkstone Studi,Conducció,1,7 de febrero de 2014,0.0
Inhabited Island,Escas,7.5,PC,Ak,Estrategia,,3º cuarto de 2006,0.0
Van Helsing - Thaumaturg,Escas,9.5,PC,Neoc,Rol,1-4,26 de septiembre de 2013,0.0
Elements of Wa,Escas,6.8,PC,Lesta Studi,Estrategia,,2011,0.0
Trapped Dead,Escas,8.3,PC,HeadUp Gam,Acció,,15 de abril de 2011,0.0
Sister Location,Escas,8.5,PC,Scott Cawthon,Acció,,4º trimestre de 2016,0.0
Officers,Escas,6.4,PC,Playlogic,Estrategia,1-32,1º cuarto de 2008,0.0
Kohan II: Kings of Wa,Escas,6.9,PC,Robot Entertainment,Estrategia,,Por determinar en Españ,0.0
Super Toy Cars,Escas,7.3,PC,Eclipse Gam,Conducció,1-4,6 de junio de 2014,0.0
Call of Duty: WaW - Map Pack 1,Escas,8.9,PC,Treyarch,Acció,,19 de marzo de 2009,0.0
Pirates: Treasure Hunters,Escas,8.4,PC,Virtual Toy,Rol,Masivo,Por determinar en Españ,0.0
 Stea,Escas,5.1,PC,JOYIMPACT,Rol,,Abril de 2008,0.0
Depth: Aquatic Stealth,Escas,6.0,PC,pth Team,Acció,,Por determinar en Españ,0.0
Raid Onlin,Escas,5.7,PC,IRATO,Rol,Masivo,Por determinar en Españ,0.0
Star Sentinel Tactics,Escas,5.5,PC,Fabulist Gam,Estrategia,,2010,0.0
Forced,Escas,8.4,PC,BetaDwarf,Rol,,24 de octubre de 2013,0.0
avy Forc,Escas,8.0,PC,Ngam,Estrategia,,Por determinar en Españ,0.0
Rusty Lake Hotel,Escas,7.5,PC,Rusty Lak,Aventura,1,29 de enero de 2016,0.0
Adventurezator: When Pigs Fly,Escas,6.3,PC,Pigasus Gam,Aventura,1,24 de septiembre de 2015,0.0
The Grind,Escas,7.1,PC,High Voltage Softw,Acció,,2010,0.0
Fenix Rag,Escas,8.0,PC,Green Lava Studi,Acció,1-2,24 de septiembre de 2014,0.0
Shogun: Total War - The Mongol Invasion,Escas,8.5,PC,Creative Assembly,Estrategia,,24 de agosto de 2001,0.0
Act of War: High Treason,Escas,6.9,PC,Eugen System,Estrategia,,Marzo de 2006,0.0
Jagged Alliance: Crossfi,Escas,8.0,PC,bitComp,Estrategia,,2 de agosto de 2012,0.0
Might and Magic: Raiders,Escas,7.3,PC,UbiSoft,Rol,1-4,2013,0.0
EVE Online: Special Edition,Escas,6.1,PC,CCP,Rol,Masivo,12 de marzo de 2009,26.95
Pirates vs Corsairs,Escas,7.8,PC,Gunstar Studi,Estrategia,,23 de mayo de 2013,0.0
Duke Nukem 3D: Megaton,Escas,8.4,PC,Abstraction Gam,Acció,1-8,20 de marzo de 2013,0.0
Dark Eden: Cataclys,Escas,0.0,PC,Softon Entertainment,Rol,Multijugador,29 de noviembre de 2016,0.0
HL 06,Escas,7.0,PC,EA Can,Deportes,,21 de septiembre de 2005,0.0
Shogun 2: Sengoku Jidai Unit,Escas,7.2,PC,Creative Assembly,Estrategia,,28 de julio de 2011,0.0
Anarchy Onlin,Escas,6.0,PC,Funcom,Rol,Masivo,28 de septiembre de 2001,0.0
Memento Mori 2,Escas,6.4,PC,Centauri,Aventura,,15 de mayo de 2012,0.0
Dungeonbowl,Escas,9.0,PC,Cyani,Deportes,,8 de junio de 2012,0.0
DUSK-12,Escas,6.6,PC,Orion,Acció,,22 de agosto de 2014,0.0
Europa Universalis III: In Nomin,Escas,8.0,PC,Paradox Interactiv,Estrategia,,28 de mayo de 2008,0.0
Tough Trucks,Escas,6.0,PC,Robot Entertainment,Conducció,,Por determinar en Españ,0.0
Camelot Unchained,Escas,8.9,PC,City State Entertainment,,,Por determinar en Españ,0.0
House of Caravan,Escas,8.2,PC,Rosebud Gam,Aventura,1,16 de abril de 2015,0.0
Astronaut: Mars,Escas,7.0,PC,Virtual H,Rol,,2010,0.0
Pro Cycling Manager 2014,Escas,9.1,PC,Cyani,Deportes,,2014,0.0
Dream of Mirror Onlin,Escas,6.9,PC,"""Desarrollador:SOFTSTAR",Rol,,Septiembre de 2007,0.0
Eve Online: Empyrean Ag,Escas,6.0,PC,CCP,Rol,Masivo,17 de octubre de 2008,0.0
Homefront: The Revolution - La Voz de la Libertad,Escas,6.2,PC,mbuster Studi,Acció,1-4,28 de septiembre de 2016,0.0
Runes of Magic: Capítulo II,Escas,8.1,PC,Runewak,Rol,Masivo,15 de septiembre de 2009,0.0
Space Run,Escas,7.2,PC,Passtech Gam,Estrategia,1,13 de junio de 2014,0.0
Long Night,Escas,8.5,PC,Trickster Fac,Aventura,1,Mayo de 2014,0.0
ARGO Onlin,Escas,9.2,PC,MGam,Estrategia,,27 de abril de 2011,0.0
Americas Army Proving Grounds,Escas,6.9,PC,U.S. Army,Acció,,19 de agosto de 2013,0.0
ARGO Onlin,Escas,9.2,PC,MGam,Estrategia,,27 de abril de 2011,0.0
Death's Lif,Escas,4.3,PC,Umbu Gam,Otros,1,26 de octubre de 2016,0.0
Aliens en el Átic,Escas,6.5,PC,Playlogic,Acció,,2009,0.0
Europa Universalis III Chronicles,Escas,9.1,PC,Paradox Interactiv,Estrategia,1,22 de marzo de 2011,0.0
The Guild 2: Venic,Escas,8.5,PC,Robot Entertainment,Estrategia,1,21 de noviembre de 2008,0.0
Dragon Age: La Canción de Leliana,Escas,9.2,PC,BioW,Rol,1,6 de julio de 2010,0.0
Titan Onlin,Escas,6.0,PC,Eya Interactiv,Rol,,1º trimestre de 2009,0.0
Velvet Sundown,Escas,6.2,PC,Tribe Studi,Rol,,23 de julio de 2014,0.0
Autumn Dynasty,Escas,6.5,PC,University of Singap,Estrategia,,1 de enero de 2010,0.0
Ys: The Oath in Felghana,Escas,7.2,PC,Falcom,Rol,1,19 de marzo de 2012,0.0
The Lost Mythologies,Escas,0.0,PC,Basaltic studi,Acció,1,28 de enero de 2016,0.0
Hegemony Gold,Escas,9.2,PC,Longbow Gam,Estrategia,,25 de febrero de 2011,0.0
EverQuest Secrets of Faydw,Escas,6.2,PC,Sony,Rol,,2008,0.0
UFO: Afterlight,Escas,6.5,PC,ALTAR,Estrategia,,25 de junio de 2007,0.0
Fuel Overdos,Escas,7.3,PC,I-Friqiy,Conducció,1-8,21 de diciembre de 2012,0.0
Aphelion: Phoenix Rising,Escas,5.9,PC,Wyvern Studios LLC,Estrategia,,Por determinar en Españ,0.0
theHunter: Call of the Wild,Escas,8.0,PC,Extent5,Deportes,"""Jugadores:1-8",16 de febrero de 2017,29.99
Stalin vs Martians,Escas,5.6,PC,mlore Gam,Estrategia,,2009,0.0
You Are Empty,Escas,6.2,PC,igital Spray Studi,Acció,,2007,0.0
Mega Man Onlin,Escas,8.6,PC,Capcom,Rol,,Cancelad,0.0
Crazy Frog Rac,Escas,8.1,PC,Neko Entertainment,Conducció,,1º cuarto de 2006,0.0
Fate of Hellas,Escas,8.3,PC,World Forg,Estrategia,,2008,0.0
Street Warriors Onlin,Escas,6.0,PC,Crazy Rocks Studi,Acció,1-16,16 de diciembre de 2016,0.0
Special Forces: Team X,Escas,8.6,PC,Zombie Studi,Acció,1-12,6 de febrero de 2013,0.0
Leviathan: Warships,Escas,9.3,PC,Paradox Interactiv,Estrategia,,2013,0.0
Europa Universalis Rome Gold,Escas,5.5,PC,Paradox Interactiv,Estrategia,,Julio de 2009,0.0
Renoi,Escas,7.8,PC,Black Wing Foundation,Otros,1,16 de noviembre de 2016,0.0
Shogun 2: The Ikko Ikki Clan,Escas,8.2,PC,Creative Assembly,Estrategia,,26 de mayo de 2011,0.0
SunAg,Escas,6.6,PC,Vertex4,Estrategia,,2007,0.0
Bon,Escas,6.7,PC,Telltale Gam,Aventura,,1 de agosto de 2005,0.0
Sins of a Dark Age H,Escas,7.3,PC,Ironclad Gam,Estrategia,,Por determinar en Españ,0.0
StoneAge 2,Escas,6.0,PC,igipark,Rol,Masivo,3º cuarto de 2008,0.0
Abduction,Escas,8.1,PC,Gunstar Studi,Acció,,Por determinar en España,0.0
Worms Forts: Under Sieg,Escas,6.9,PC,Team 17,Estrategia,,2004,0.0
Bionicle Heroes,Escas,6.3,PC,Traveller's T,Acció,,24 de noviembre de 2006,0.0
Battlefield 3: Premiu,Escas,8.7,PC,ICE,Acció,1-24,5 de junio de 2012,26.95
APOX,Escas,6.2,PC,BlueGiant Interactiv,Estrategia,,20 de enero de 2011,0.0
Arsenal of Democracy,Escas,6.8,PC,BL-Logic,Estrategia,,Por determinar en Españ,0.0
Florensia,Escas,6.1,PC,Robot Entertainment,Rol,Masivo,16 de octubre de 2008,0.0
LEGO Star Wars: Quest for R2-D2,Escas,7.0,PC,Robot Entertainment,Acció,,19 de octubre de 2009,0.0
apoleon: Total War - Coalition Battle Pack,Escas,6.7,PC,Creative Assembly,Estrategia,,5 de mayo de 2010,0.0
Civilization IV: Beyond the Sword,Escas,6.7,PC,Firaxis Gam,Estrategia,,Julio de 2007,19.99
Darkness Within,Escas,8.2,PC,Zoetrope Interactiv,Aventura,,6 de noviembre de 2007,0.0
Caretak,Escas,5.0,PC,Inversiv,Aventura,1,22 de marzo de 2019,0.0
Rising World,Escas,9.4,PC,JIW-Gam,Acció,,Por determinar en Españ,0.0
Defenders of Ekron,Escas,5.5,PC,In Vitro Gam,Acció,1,2017,0.0
Hollowpoint,Escas,9.4,PC,Ruffian Gam,Acció,,2015,0.0
Sam & Max: Episode 101,Escas,6.4,PC,Telltale Gam,Aventura,,1 de noviembre de 2006,0.0
32 Secs,Escas,7.2,PC,isTom Gam,Conducció,1,Por determinar en Españ,0.0
Commanders: Attack!,Escas,6.4,PC,Southend Int.,Estrategia,,4º trimestre de 2007,0.0
Ubisoft+,Escas,6.8,PC,UbiSoft,Otros,,3 de septiembre de 2019,0.0
Defense Grid 2,Escas,8.0,PC,Hidden Path,Estrategia,,23 de septiembre de 2014,0.0
Konami Anniversary Collection: Arcade Classics,Escas,0.0,PC,Konami,Acció,,18 de abril de 2019,0.0
Spelunker Party!,Escas,6.0,PC,Square Enix,Acció,1-4,19 de octubre de 2017,0.0
Toxikk,Escas,8.3,PC,Reakktor Medi,Acció,Competitivo:,9 de septiembre de 2016,0.0
Xenonauts 2,Escas,0.0,PC,Goldhawk Interactiv,Estrategia,,2017,0.0
Hunter's Legacy,Escas,5.7,PC,Lienz,Acció,1,19 de julio de 2016,0.0
Zombie Party,Escas,7.0,PC,Peach Pie Production,Acció,Competitivo:,10 de junio de 2016,0.0
Last Encount,Escas,9.0,PC,Exordium Gam,Acció,1-2,8 de mayo de 2018,0.0
StarCraft: Remastered,Escas,9.1,PC,Blizz,Estrategia,"""Jugadores:1-8",14 de agosto de 2017,0.0
HL 08,Escas,6.4,PC,EA Gam,Deportes,,3º cuarto de 2007,19.99
Octahedron,Escas,9.0,PC,mimonde Gam,Acció,1,20 de marzo de 2018,0.0
Romance of the Three Kingdoms XIII with Power-Up,Escas,0.0,PC,Tecm,Estrategia,1,Por determinar en España16 de febrero de 2017,0.0
"""Nombre:Ready",Escas,0.0,PC,Blue Volcano Studi,Acció,1,13 de enero de 2017,0.0
Color Guardians,Escas,8.2,PC,Fair Play Lab,Acció,1,13 de mayo de 2015,0.0
Call of Duty 4: Variety Map Pack,Escas,6.8,PC,Infinity W,Acció,"""Jugadores:1-4",Junio de 2008,0.0
unaga’s Ambition 201X,Escas,9.0,PC,Koei,Estrategia,,4º trimestre de 2014,0.0
Front Mission Onlin,Escas,7.2,PC,Square Enix,Estrategia,,Por determinar en Españ,0.0
Rangi,Escas,7.0,PC,Funsoft,Otros,1,3 de agosto de 2017,0.0
Edge of Twilight,Escas,6.6,PC,Fuzzeyes Studi,Acció,,2009,0.0
The Nightmare from Beyond,Escas,5.5,PC,The Domaginarium,Acció,1,2017,0.0
Kynseed,Escas,7.8,PC,PixelCount Studi,Rol,,8 de noviembre de 2018Juego con acceso anticipad,0.0
The Memory of Elduri,Escas,7.7,PC,Liminal Gam,Rol,1-2,Por determinar en Españ,0.0
Super Splatters,Escas,7.3,PC,SpikySnail Gam,Otros,1,26 de junio de 2013,0.0
ROOT,Escas,6.0,PC,p Fried Enterpri,Acció,1,16 de noviembre de 2015,0.0
There Came an Ech,Escas,3.3,PC,Iridium Studi,Acció,,24 de febrero de 2015,0.0
Bloodsports.TV,Escas,5.6,PC,Fatshark,Acció,1,30 de marzo de 2015,0.0
Insomnis,Escas,8.0,PC,Path Gam,Aventura,1,Por determinar en España,0.0
Muffin Knight,Escas,7.2,PC,Angry Mob Studi,Acció,,21 de mayo de 2014,0.0
Dead or Alive 5 Core Fighters,Escas,8.0,PC,Team Ninj,Acció,1-12,3 de octubre de 2016,0.0
Viviett,Escas,9.0,PC,YA Gam,Acció,1,18 de octubre de 2018,0.0
GNOG,Escas,8.5,PC,KO-OP,Otros,1,17 de julio de 2018,0.0
Pristontale 2,Escas,6.1,PC,Yedang onlin,Rol,Masivo,Por determinar en Españ,0.0
Tu,Escas,9.5,PC,Strength in Numbers Studi,Rol,1-16,Septiembre de 2016,0.0
Europa Universalis: R,Escas,6.4,PC,Paradox Interactiv,Estrategia,"""Jugadores:1",Segunda mitad de 2008,0.0
Super 3-D Noah's Ark,Escas,1.0,PC,"""Desarrollador:Wisdom T",Acció,1,1 de enero de 1995,0.0
Warrior's Orochi 3 Ultimate Definitive Edition,Escas,0.0,PC,Omega Forc,Acció,1-2,12 de julio de 2022,0.0
Classroom Aquatic,Escas,1.0,PC,Sunken Plac,Otros,,2016,0.0
Mindtak,Escas,0.0,PC,Relevo Videogam,Acció,1,Por determinar en España,0.0
Iratus: Lord of the Dead,Escas,6.9,PC,Unfrozen,Rol,1,23 de abril de 2020,0.0
Enki,Escas,7.3,PC,Storm in a Teacup,Acció,1,2015,0.0
Crowsworn,Escas,7.3,PC,Mongoose R,Acció,1,Por determinar en Españ,0.0
Mad Box,Escas,8.6,PC,Slightly Mad Studi,Otros,,2020,0.0
Beyond Good & Evil 2,Escas,8.7,PC,Ubisoft Montpelli,Acció,,Por determinar en Españ,0.0
Defunct,Escas,7.8,PC,Freshly Squeez,Conducció,1,29 de enero de 2016,0.0
The Wayward Realms,Escas,7.0,PC,"""Desarrollador:OnceLost Gam",Rol,,Por determinar en Españ,0.0
Xydonia,Escas,4.0,PC,io Fantini,Acció,1-2,Por determinar en Españ,0.0
Pathfinder: Wrath of the Righteous,Escas,8.5,PC,Owlcat Gam,Rol,1,2 de septiembre de 2021,0.0
Grave Dang,Escas,8.0,PC,JB Gaming Inc,Acció,1-3,19 de diciembre de 2016,0.0
1953 - KGB Unleashed,Escas,6.0,PC,Phantomery Interactiv,Aventura,,9 de julio de 2012,0.0
Merchants of Brooklyn,Escas,4.5,PC,Paleo Entertainment,Acció,,17 de marzo de 2009,0.0
The District,Escas,8.0,PC,Kotach,Acció,1,23 de agosto de 2014,0.0
The Old City: Leviathan,Escas,0.0,PC,PostMod Softwork,Aventura,1,3 de diciembre de 2017,0.0
Darkfall,Escas,6.8,PC,Razorwax,Rol,Masivo,2 de marzo de 2009,0.0
Cuphead The Delicious Last Cours,Escas,8.8,PC,Studio MDHR,Acció,1-2,30 de junio de 2022,0.0
Hearthstone: Salvadores de Uldu,Escas,1.5,PC,Blizz,Estrategia,1-2,6 de agosto de 2019,0.0
Legions of Tyrandel,Escas,7.0,PC,Sleepy Spider Studi,Estrategia,1-2,1º cuarto de 2017,0.0
The 11th Hou,Escas,0.0,PC,Trilobyte Softw,Aventura,1,30 de noviembre de 1995,0.0
Aliens: Fireteam Elit,Escas,8.4,PC,Cold Iron Studi,Acció,1-3,24 de agosto de 2021,0.0
The Legend of Kyrandia: The  Book 2 - The Hand of Fat,Escas,7.4,PC,Westwood Studi,Aventura,,18 de febrero de 1994,0.0
ihilumbra,Escas,8.9,PC,BeautiFun Gam,Otros,1,25 de septiembre de 2013,0.0
Mistborn,Escas,9.8,PC,Little Orbit,Acció,,2013,0.0
Outcast 1.1,Escas,0.0,PC,Fresh3,Acció,1,18 de diciembre de 2014,0.0
The Mighty Quest for Epic Loot,Escas,8.1,PC,Ubisoft Mont,Rol,Masivo,26 de febrero de 2014,0.0
Mind Unleashed,Escas,7.0,PC,Frost Earth,Acció,1,5 de mayo de 2016,0.0
Capsized,Escas,7.0,PC,Alientrap,Acció,1-2,29 de abril de 2011,0.0
Soldiers of the Univers,Escas,5.7,PC,Rocwise Entertainment,Acció,1-4,14 de septiembre de 2017Juego con acceso anticipad,0.0
Heaven's Vault,Escas,0.0,PC,inkle Lt,Aventura,1,16 de abril de 2019,0.0
Crossfire: Legion,Escas,4.0,PC,"""Desarrollador:Blackbird Interactiv",Estrategia,,2022,0.0
BUCK,Escas,0.0,PC,Wave Interactiv,Acció,1,2º trimestre de 2017,0.0
Secrets of Grindea,Escas,9.0,PC,Pixel Ferret,Rol,1-4,Por determinar en Españ,0.0
Aion,Escas,7.4,PC,NCsoft,Rol,Masivo,25 de septiembre de 2009,41.95
Kraz,Escas,4.9,PC,Career Soft,Conducció,,2009,0.0
Legacy of Kain: Soul Reav,Escas,9.5,PC,Crystal Dynamic,Acció,,20 de agosto de 1999,0.0
Bit.Trip Runner 2,Escas,8.2,PC,Gaijin Entertainment,Acció,1,23 de febrero de 2013,0.0
Shape of the World,Escas,7.7,PC,Hollow Tree Games Inc.,Aventura,1,5 de junio de 2018,0.0
Dragon Age: Dreadwolf,Escas,9.2,PC,BioW,Rol,,Por determinar en Españ,0.0
RunGunJumpGun,Escas,8.5,PC,ThirtyThree Games Ltd.,Acció,1,31 de agosto de 2016,0.0
Shogun 2: Saints and Heroes,Escas,8.2,PC,Creative Assembly,Estrategia,,26 de julio de 2012,0.0
Inframon: The Old Darkness,Escas,0.0,PC,p of Pix,Aventura,1,1º trimestre de 2016,0.0
Urban Legend in Li,Escas,8.0,PC,Twilight Frontier /  Team Shanghai Alic,Acció,,10 de mayo de 2015,0.0
Eligiu,Escas,9.0,PC,Shanda Gam,Rol,,2012,0.0
Children of the Galaxy,Escas,0.0,PC,"""Desarrollador:Filip Dusek",Estrategia,1,Septiembre de 2017,0.0
Life Goes On,Escas,6.9,PC,Infinite Monkeys Entertainment Ltd.,Otros,1,17 de abril de 2014,0.0
Investigat,Escas,7.0,PC,AdroVGam,Acció,,2 de junio de 2016,0.0
xxx,Escas,2.1,PC,Twistplay,Rol,1,4º trimestre de 2016,0.0
Z.I.O.N.,Escas,6.0,PC,Vitaly Gint,Acció,1,7 de mayo de 2016,0.0
The Light Keeps Us Saf,Escas,6.3,PC,Big Robot,Acció,1,11 de octubre de 2018Juego con acceso anticipad,0.0
Immortal Planet,Escas,0.0,PC,teedoubleuGAMES,Rol,1,28 de julio de 2017,0.0
A Place for the Unwilling,Escas,8.9,PC,AlPixel Gam,Aventura,1,2019,0.0
The Elder Scrolls III: Morrowind,Escas,9.5,PC,Bethesda Softwork,Rol,,30 de mayo de 2002,0.0
Plith,Escas,0.0,PC,Ya2,Otros,1,2 de junio de 2016,0.0
KEO,Escas,0.0,PC,Redcatpig Studi,Acció,Competitivo:,Por determinar en Españ,0.0
Mass Effect: Bring Down the Sky,Escas,7.4,PC,BioW,Rol,1,10 de marzo de 2008,0.0
Perimeter: Emperor's Testament,Escas,6.5,PC,KDV Gam,Estrategia,,Por determinar en Españ,0.0
St,Escas,7.0,PC,Eko Softw,Otros,1,26 de junio de 2013,0.0
Battlefield 3: Aftermath,Escas,8.9,PC,ICE,Acció,1-64,18 de diciembre de 2012,0.0
Mighty No. 9,Escas,7.8,PC,Comcept,Acció,1-2,24 de junio de 2016,19.99
Wizardry Onlin,Escas,7.7,PC,Sony Online Entertainment,Rol,,30 de enero de 2013,0.0
Reconquest,Escas,8.0,PC,StormCube Gam,Estrategia,,16 de diciembre de 2016,0.0
Ultima Online: Kingdom Reborn,Escas,6.1,PC,EA Gam,Rol,,Por determinar en Españ,0.0
Chaos Leagu,Escas,7.0,PC,Robot Entertainment,Estrategia,,Por determinar en Españ,0.0
Puzzle Agent 2,Escas,7.9,PC,Telltale Gam,Otros,1,30 de junio de 2011,0.0
Dyna B,Escas,7.0,PC,7 Raven Studi,Acció,1,13 de mayo de 2016,0.0
The Last Blad,Escas,8.0,PC,tEmu,Acció,1-2,31 de agosto de 2016,0.0
Crisis Core –Final Fantasy VII– Reunion,Escas,9.0,PC,Square Enix,Rol,1,1º trimestre de 2023,0.0
CrimeCraft,Escas,6.7,PC,Vogst,Rol,Masivo,25 de agosto de 2009,0.0
Battlecrew: Space Pirates,Escas,7.2,PC,ntnod Eleven,Acció,Masivo,Por determinar en Españ,0.0
Zorro: The Chronicles,Escas,1.0,PC,BKOM Studi,Acció,1,16 de junio de 2022,0.0
LIT,Escas,0.0,PC,WayForw,Otros,1,21 de febrero de 2017,0.0
Kindled Cavern,Escas,4.0,PC,Pretty Okay Gam,Aventura,1,13 de enero de 2017,0.0
The Birdcag,Escas,8.7,PC,Capricia Production,Aventura,,Por determinar en Españ,0.0
Q*bert Rebooted,Escas,8.5,PC,Gonzo Gam,Otros,1,8 de julio de 2014,0.0
The Surge 2,Escas,8.1,PC,ck 13,Rol,1,24 de septiembre de 2019,49.99
Starship Troopers - Terran Command,Escas,8.5,PC,The Artistocrat,Estrategia,1,16 de junio de 2022,0.0
First Wint,Escas,0.0,PC,n Sanderson,Acció,1,8 de mayo de 2018,0.0
Head Over Heels,Escas,6.7,PC,Robot Entertainment,Otros,,Por determinar en Españ,0.0
Magicka: The Stars are Left,Escas,8.3,PC,Arrowhead Game Studi,Rol,1-4,30 de noviembre de 2011,0.0
Mini Ghost,Escas,7.0,PC,Francisco Tellez de Men,Acció,1,28 de abril de 2017,0.0
Executive Assault,Escas,4.0,PC,Hesketh Studi,Estrategia,1,17 de julio de 2015,0.0
The Dolls,Escas,5.9,PC,HUSH Interactiv,Acció,1,25 de mayo de 2016,0.0
Beyond Despai,Escas,9.0,PC,PixelMat,Acció,Competitivo:,3º trimestre de 2017,0.0
Bullet Sorrow VR,Escas,8.0,PC,Viking VR Studi,Acció,1,29 de noviembre de 2016,0.0
Cloudbuilt,Escas,7.4,PC,Coilwork,Acció,1,20 de marzo de 2014,0.0
Warhammer 40K: Dark Angels,Escas,7.9,PC,Relic,Estrategia,1-6,6 de abril de 2011,0.0
Skylar & Plux: Adventure on Clover Island,Escas,6.2,PC,Right Nice Gam,Acció,1,19 de mayo de 2017,0.0
Teth,Escas,8.2,PC,Freesphere Entertainment,Otros,,Por determinar en Españ,0.0
Aftershock,Escas,7.0,PC,Focus Studi,Acció,Multijugador,2018,0.0
Hawken,Escas,8.9,PC,Adhesive Gam,Acció,Multijugador,12 de diciembre de 2012,0.0
Europa Universalis,Escas,8.6,PC,Paradox Interactiv,Estrategia,,22 de junio de 2001,0.0
Gooblins,Escas,5.0,PC,form Studi,Acció,1,21 de diciembre de 2016,0.0
Bolt,Escas,5.8,PC,Avalanche Studi,Acció,,Por determinar en España,19.99
Arc Continuu,Escas,8.5,PC,Akimbo Creation,Acció,Competitivo:,Por determinar en Españ,0.0
One Dog Story,Escas,0.0,PC,Big Way Gam,Acció,1,28 de abril de 2017,0.0
Phantom Trigg,Escas,0.0,PC,Bread Team,Acció,1,10 de agosto de 2017,0.0
Project Wight,Escas,8.8,PC,Outsider Studi,Acció,,Por determinar en Españ,0.0
Speedball 2,Escas,6.9,PC,Kylotonn,Deportes,,18 de abril de 2008,0.0
Century Age of Ashes,Escas,9.2,PC,Playwing LT,Acció,1-12,2 de noviembre de 2021,0.0
Hotel Dead Mountaineer's,Escas,6.1,PC,Ak,Aventura,1,5 de febrero de 2010,0.0
Los Últimos Frikis del Mundo y el Báculo del Destin,Escas,0.0,PC,Stage Clear Studi,Acció,1-4,2º trimestre de 2021,0.0
The Wild Eternal,Escas,0.0,PC,Ilsanj,Aventura,1,Por determinar en Españ,0.0
Coffee Pot Terrariu,Escas,9.0,PC,Brothers Flint,Otros,1,1 de junio de 2016,0.0
Hotel Barcelona,Escas,0.0,PC,Grasshopp,Acció,,2021,0.0
Cruz Brothers,Escas,0.0,PC,CF Studi,Acció,1-4,13 de marzo de 2018,0.0
Warc,Escas,5.3,PC,fiant Development,Acció,,Por determinar en Españ,0.0
++,Escas,8.8,PC,Metanet Softw,Acció,"""Jugadores:1-4",25 de agosto de 2016,0.0
Monster Madness,Escas,6.8,PC,Artificial Studi,Acció,,15 de junio de 2007,0.0
MechWarrior Onlin,Escas,8.9,PC,Piranha Gam,Acción,,17 de septiembre de 2013,0.0
SNK Heroines: Tag Team Frenzy,Escas,7.0,PC,SNK Playm,Acció,,21 de febrero de 2019,0.0
